OrderID,ShipMode,OrderPriority,NumberOfProducts,TotalSales,TotalQuantity,TotalProfit,TotalShippingCost
MX-2013-110163,Standard Class,High,1,716.40432,9,242.46432,78.52
MX-2013-110331,Standard Class,Medium,1,56.5,5,18.6,2.78
MX-2013-110506,Second Class,High,1,20.64,3,4.74,1.34
MX-2013-110520,Standard Class,Medium,1,8.304,1,1.024,0.84
MX-2013-110548,Standard Class,Medium,1,382.21404,3,41.35404,26.08
MX-2013-110681,Standard Class,High,1,60.9,3,15.78,4.24
MX-2013-110779,First Class,High,1,378.4,4,18.88,42.93
MX-2013-110786,Standard Class,Low,1,344.36988,3,6.20988,30.03
MX-2013-110800,Second Class,Medium,1,33.42,3,6.3,2.5
MX-2013-110828,Standard Class,High,1,375.4,5,97.6,50.08
MX-2013-110933,Standard Class,High,2,408.98400000000004,8,-8.376,39.1
MX-2013-110982,First Class,High,1,18.06,7,1.54,3.39
MX-2013-111003,Second Class,High,2,392.86,6,118.58,38.46
MX-2013-111010,Standard Class,High,6,1470.46976,25,208.40976,193.21
MX-2013-111038,Standard Class,High,2,205.84,6,53.84,26.53
MX-2013-111073,First Class,High,2,241.0,8,31.299999999999997,54.81
MX-2013-111115,Second Class,Medium,2,780.3724,5,-53.7876,57.32
MX-2013-111213,Second Class,High,4,313.48,14,70.4,28.89
MX-2013-111227,Standard Class,Medium,1,174.08,4,40.0,12.14
MX-2013-111388,Standard Class,Medium,5,207.7,14,34.42,19.46
MX-2013-111437,Standard Class,Medium,1,37.86,3,15.48,1.56
MX-2013-111472,Second Class,High,1,394.98,3,15.78,38.23
MX-2013-111500,Standard Class,Medium,7,932.872,21,98.412,62.34
MX-2013-111556,Standard Class,Medium,7,1345.8194,28,-67.3406,79.88
MX-2013-111570,Standard Class,Medium,1,55.86,3,10.56,3.48
MX-2013-111640,Standard Class,High,1,192.128,2,21.608,14.61
MX-2013-111654,Standard Class,High,4,534.44,21,121.82,54.58
MX-2013-111668,First Class,Medium,1,368.352,2,18.392,21.04
MX-2013-111794,Second Class,Medium,1,27.6,4,4.08,3.1
MX-2013-111822,First Class,High,6,1456.77104,32,229.71104,160.57999999999998
MX-2013-111829,Standard Class,Medium,1,85.46,1,41.02,4.83
MX-2013-111983,Standard Class,High,3,168.72,7,58.56,14.53
MX-2013-112228,Standard Class,High,1,22.04,2,10.32,1.42
MX-2013-112389,Standard Class,Medium,5,386.8,14,95.74,24.88
MX-2013-112529,Standard Class,Medium,1,54.82,1,0.0,5.52
MX-2013-112543,Standard Class,High,3,145.58,8,34.4,24.689999999999998
MX-2013-112578,Same Day,Critical,2,98.52,10,43.92,27.419999999999998
MX-2013-112599,First Class,High,2,193.24,10,68.52,32.82
MX-2013-112606,Second Class,Medium,5,661.34788,20,-2.212119999999999,37.74
MX-2013-112620,Standard Class,Medium,1,59.88,6,4.08,4.6
MX-2013-112683,Same Day,Medium,1,80.32,4,27.28,14.68
MX-2013-112718,Standard Class,Medium,1,27.72,3,7.44,1.89
MX-2013-112921,First Class,High,1,415.62,3,8.28,70.13
MX-2013-112956,Second Class,Medium,3,171.48,10,40.839999999999996,16.14
MX-2013-113075,Standard Class,Low,1,100.68,3,14.04,16.38
MX-2013-113124,Standard Class,High,1,169.92,3,15.24,9.33
MX-2013-113222,Standard Class,High,3,190.72,15,58.379999999999995,26.51
MX-2013-113390,Standard Class,Medium,1,47.16,2,22.16,3.11
MX-2013-113418,Standard Class,Medium,1,121.92,6,36.48,12.9
MX-2013-113460,First Class,High,2,1189.74176,5,416.50176,258.75
MX-2013-113565,Same Day,Medium,1,360.128,4,94.528,40.29
MX-2013-113579,First Class,High,1,145.76,4,17.44,14.26
MX-2013-113621,Standard Class,Medium,1,10.88,2,3.48,0.71
MX-2013-113824,First Class,High,2,2778.8199999999997,13,972.92,578.95
MX-2013-113852,Second Class,High,1,124.32,3,12.42,15.13
MX-2013-114013,Second Class,Medium,4,974.7800000000001,22,170.28,146.4
MX-2013-114020,Standard Class,Medium,2,135.82,2,42.36,6.4799999999999995
MX-2013-114048,Standard Class,Medium,2,577.456,11,-0.9239999999999995,31.939999999999998
MX-2013-114062,Standard Class,Medium,2,52.92,4,12.26,2.67
MX-2013-114139,Same Day,Medium,1,79.62,3,22.26,8.19
MX-2013-114153,Second Class,High,1,613.56,3,6.12,82.17
MX-2013-114167,Second Class,High,3,311.512,5,23.672,43.38
MX-2013-114202,Standard Class,High,1,1057.9798,5,103.8798,116.89
MX-2013-114209,Standard Class,Medium,1,113.46,1,37.44,5.63
MX-2013-114258,First Class,Medium,5,1098.54,19,230.18,183.84
MX-2013-114314,Same Day,High,2,47.46,6,12.0,11.77
MX-2013-114335,First Class,Critical,1,53.28,6,4.68,11.72
MX-2013-114426,First Class,Medium,1,314.784,4,31.424,34.1
MX-2013-114657,Standard Class,Medium,1,52.2,3,21.9,4.33
MX-2013-114706,First Class,High,3,275.54,6,90.96000000000001,39.47
MX-2013-114825,Standard Class,High,4,599.64,9,136.48,60.43
MX-2013-114895,Standard Class,Low,1,81.168,4,10.768,11.72
MX-2013-114951,Second Class,Medium,1,23.22,3,5.34,2.89
MX-2013-115084,Standard Class,Medium,2,201.56,3,31.72,15.24
MX-2013-115168,Standard Class,High,1,39.36,5,9.76,3.98
MX-2013-115175,Second Class,High,1,5.82,1,0.68,0.79
MX-2013-115182,Second Class,Critical,1,60.06,3,28.8,10.15
MX-2013-115189,Standard Class,Medium,1,824.22,3,304.92,75.52
MX-2013-115203,Same Day,Critical,1,87.84,3,34.2,28.55
MX-2013-115343,Same Day,Critical,2,163.44,9,44.7,46.64
MX-2013-115350,Standard Class,Medium,1,332.32,8,16.48,27.36
MX-2013-115434,Second Class,Medium,1,94.4,1,0.94,14.17
MX-2013-115476,Second Class,High,3,462.80448,6,59.08448,59.78
MX-2013-115497,Standard Class,High,4,295.54,21,95.4,35.91
MX-2013-115511,Standard Class,Medium,1,220.08,3,50.58,7.43
MX-2013-115532,Same Day,High,1,751.872,3,56.352,117.19
MX-2013-115588,Standard Class,Medium,1,28.62,9,12.78,3.21
MX-2013-115630,Standard Class,Medium,6,516.48,25,114.7,35.22
MX-2013-115742,Standard Class,High,2,2088.752,11,-223.78799999999998,303.31
MX-2013-115805,Standard Class,Medium,1,704.92,2,190.32,60.83
MX-2013-115868,Standard Class,Medium,2,36.36,8,-12.16,3.17
MX-2013-115994,Standard Class,Medium,2,689.952,6,62.392,42.1
MX-2013-116008,Second Class,High,1,36.8,4,11.76,2.78
MX-2013-116036,Standard Class,Medium,1,80.192,4,26.032,5.4
MX-2013-116050,Standard Class,Medium,2,209.92000000000002,8,53.56,14.03
MX-2013-116155,Standard Class,Medium,4,490.56,16,83.76,34.949999999999996
MX-2013-116197,Second Class,High,2,579.52,16,174.6,88.69
MX-2013-116211,Second Class,Medium,2,1290.38556,12,223.52555999999998,86.45
MX-2013-116232,First Class,High,2,88.5,6,20.76,17.580000000000002
MX-2013-116253,Standard Class,Medium,1,33.72,2,15.16,1.52
MX-2013-116302,Standard Class,Medium,1,96.84,3,19.32,7.17
MX-2013-116407,Standard Class,Medium,1,41.34,13,18.46,2.25
MX-2013-116435,First Class,High,1,22.32,2,1.76,6.53
MX-2013-116456,Second Class,High,2,79.5,7,23.62,12.25
MX-2013-116505,Standard Class,High,1,58.32,3,0.0,6.44
MX-2013-116624,Same Day,Medium,2,49.120000000000005,3,4.92,4.0
MX-2013-116820,Second Class,High,3,1055.34,18,264.65999999999997,161.64999999999998
MX-2013-116848,Standard Class,Medium,1,27.16,2,10.32,1.96
MX-2013-116946,First Class,High,1,55.52,4,27.76,7.49
MX-2013-117002,First Class,Medium,1,89.52,12,9.84,17.72
MX-2013-117016,Second Class,Critical,2,185.48,7,84.9,67.74
MX-2013-117023,First Class,Critical,1,8.36,2,0.72,3.19
MX-2013-117149,Standard Class,Medium,2,209.68,8,33.02,6.73
MX-2013-117191,Standard Class,High,1,258.0,3,87.72,33.19
MX-2013-117254,Standard Class,Medium,2,191.45999999999998,7,58.019999999999996,15.78
MX-2013-117296,Standard Class,High,2,266.02428000000003,6,103.42428000000001,39.05
MX-2013-117331,Standard Class,Medium,1,261.12,4,67.84,23.75
MX-2013-117366,Second Class,Medium,3,177.084,9,49.904,13.61
MX-2013-117394,Standard Class,High,1,35.52,6,0.24,4.91
MX-2013-117408,Standard Class,Medium,3,729.768,11,-208.052,46.440000000000005
MX-2013-117415,Standard Class,Medium,2,458.84799999999996,11,112.148,36.46
MX-2013-117450,Second Class,Critical,3,311.56,7,147.32,98.97
MX-2013-117471,Second Class,High,3,1270.42,13,42.9,190.89
MX-2013-117492,Standard Class,Medium,1,246.3,3,39.36,13.69
MX-2013-117499,Same Day,Critical,2,348.56256,6,110.00256,99.26
MX-2013-117506,Second Class,Medium,7,1158.0400000000002,35,288.4,78.0
MX-2013-117688,Standard Class,Medium,1,196.1,5,41.1,15.36
MX-2013-117702,Standard Class,Medium,2,1306.52,7,182.58,56.05
MX-2013-117793,Standard Class,Medium,1,14.0,2,3.08,0.89
MX-2013-117856,Standard Class,Medium,1,27.66,3,13.5,2.27
MX-2013-117877,Second Class,Critical,1,64.0,4,28.16,10.95
MX-2013-117961,Standard Class,High,1,351.68,7,0.0,63.65
MX-2013-117996,Second Class,Medium,5,799.54,18,157.14000000000001,65.96
MX-2013-118038,Second Class,High,1,326.18632,2,64.70632,17.47
MX-2013-118073,First Class,High,1,11.32,1,3.16,3.75
MX-2013-118101,Standard Class,Medium,1,35.584,4,7.504,1.55
MX-2013-118213,Second Class,Medium,1,11.44,2,3.08,0.88
MX-2013-118255,Second Class,Medium,1,114.34,1,6.86,13.46
MX-2013-118269,Standard Class,Medium,1,8.52,1,3.82,0.42
MX-2013-118353,Standard Class,Medium,1,18.24,2,1.64,1.3
MX-2013-118402,Second Class,High,2,271.5,5,106.98,32.79
MX-2013-118514,Standard Class,Medium,1,489.27948,3,97.05948,27.9
MX-2013-118577,Standard Class,Medium,4,1061.34032,11,356.66031999999996,54.94
MX-2013-118619,Second Class,Medium,1,47.88,7,6.58,5.02
MX-2013-118682,First Class,Medium,1,469.84,4,56.32,41.06
MX-2013-118738,Standard Class,Medium,1,50.28,3,17.58,1.56
MX-2013-118773,Standard Class,High,1,18.0,2,3.24,1.69
MX-2013-118836,Standard Class,Medium,1,1100.608,4,316.368,54.58
MX-2013-118885,First Class,High,3,150.86,9,55.04,40.63
MX-2013-118941,Standard Class,Medium,1,408.3,3,44.88,48.14
MX-2013-118955,First Class,High,1,115.5,3,32.34,23.43
MX-2013-118990,First Class,Medium,1,672.19292,7,240.99292,112.51
MX-2013-119011,Standard Class,Low,4,259.896,14,67.916,33.26
MX-2013-119095,Standard Class,Medium,1,24.44,2,6.84,1.04
MX-2013-119137,First Class,Medium,2,190.0,7,72.38,20.439999999999998
MX-2013-119179,Second Class,High,1,33.12,3,5.58,7.24
MX-2013-119214,Second Class,High,1,846.6,6,50.76,156.51
MX-2013-119501,Standard Class,Medium,3,790.5319999999999,15,74.592,73.7
MX-2013-119697,Standard Class,Medium,2,199.73999999999998,8,58.38,13.74
MX-2013-119704,Standard Class,High,2,74.05199999999999,3,5.592,8.23
MX-2013-119788,First Class,High,1,225.6,2,42.84,27.44
MX-2013-119795,Standard Class,High,3,297.74,13,25.939999999999998,30.82
MX-2013-119816,Standard Class,High,2,357.67999999999995,7,43.72,39.14
MX-2013-119879,Standard Class,Medium,1,51.16,2,18.92,3.64
MX-2013-119886,Standard Class,High,3,169.42000000000002,10,41.24,24.86
MX-2013-119949,Second Class,Medium,3,88.74,9,14.22,9.629999999999999
MX-2013-119970,Standard Class,Medium,2,408.22,7,41.24,24.04
MX-2013-120075,Standard Class,Low,4,1409.6879999999999,15,71.868,154.22
MX-2013-120243,Standard Class,Medium,1,62.92,2,7.52,4.92
MX-2013-120327,First Class,Medium,1,97.36,4,19.44,10.15
MX-2013-120453,Second Class,Medium,5,2385.36,26,463.17999999999995,215.23
MX-2013-120481,Standard Class,Medium,1,296.88504,3,94.56504,5.1
MX-2013-120558,First Class,High,1,9.28,2,1.2,1.93
MX-2013-120670,Second Class,Medium,1,38.24,2,9.92,1.95
MX-2013-120740,Standard Class,Medium,7,2640.11552,33,664.07552,152.45
MX-2013-120894,Standard Class,Medium,1,185.26,1,33.34,5.26
MX-2013-120985,Standard Class,Medium,1,255.96,9,104.94,14.21
MX-2013-121048,First Class,Medium,3,120.3,8,40.72,14.07
MX-2013-121062,Standard Class,Medium,1,5.856,1,1.016,0.3
MX-2013-121090,Standard Class,High,1,192.128,2,21.608,11.12
MX-2013-121118,Standard Class,Medium,1,81.2,5,6.0,6.8
MX-2013-121153,Standard Class,Medium,1,102.9,7,27.72,6.87
MX-2013-121160,Standard Class,High,3,493.96000000000004,15,138.16,74.4
MX-2013-121167,Standard Class,High,4,719.764,16,206.184,61.45
MX-2013-121209,First Class,High,1,912.24,3,68.4,211.55
MX-2013-121272,Second Class,Medium,1,1274.7,3,293.16,54.99
MX-2013-121370,Standard Class,Low,2,747.74,12,299.96,128.69
MX-2013-121391,Standard Class,High,4,563.02,21,122.1,73.9
MX-2013-121405,Standard Class,High,2,215.84,11,77.18,16.84
MX-2013-121510,Standard Class,Medium,2,433.24,7,133.86,34.92
MX-2013-121531,Second Class,High,2,638.9200000000001,14,107.4,75.96000000000001
MX-2013-121545,Standard Class,High,3,477.76,10,35.66,44.33
MX-2013-121580,Standard Class,Medium,2,660.88,6,285.06,50.11
MX-2013-121699,Standard Class,Medium,2,442.94,5,20.84,26.82
MX-2013-121748,Second Class,Critical,9,2575.0299999999997,38,622.75,560.8199999999999
MX-2013-121755,Standard Class,Medium,1,749.72,2,22.48,61.35
MX-2013-121776,Second Class,Medium,2,98.78,8,45.519999999999996,3.91
MX-2013-121839,Second Class,High,1,346.08,4,155.68,33.64
MX-2013-121846,Standard Class,High,3,487.14,13,83.96,52.62
MX-2013-121881,Standard Class,High,3,307.204,6,66.604,41.55
MX-2013-121930,Standard Class,High,1,39.6,2,5.52,3.66
MX-2013-121944,Standard Class,High,1,43.4,5,21.2,5.75
MX-2013-122063,Standard Class,Medium,3,2137.3720000000003,17,137.21200000000002,92.0
MX-2013-122084,Standard Class,Medium,1,739.8,9,29.52,44.24
MX-2013-122147,Standard Class,Medium,4,763.28,15,126.34,61.19
MX-2013-122245,Second Class,High,4,654.9639999999999,16,-306.216,91.66999999999999
MX-2013-122371,Standard Class,Medium,1,263.92,2,5.24,13.56
MX-2013-122504,Standard Class,Medium,2,65.72,7,1.32,3.3
MX-2013-122812,Standard Class,Medium,3,927.72,12,327.84,56.7
MX-2013-122868,Second Class,Medium,1,118.24,4,43.68,8.03
MX-2013-122910,Standard Class,Medium,1,4.36,1,1.52,0.39
MX-2013-122945,Standard Class,High,1,105.24,3,37.86,10.13
MX-2013-123015,Same Day,Critical,2,137.2,5,60.459999999999994,17.55
MX-2013-123043,Second Class,Medium,1,69.84,6,15.36,2.48
MX-2013-123127,Standard Class,Medium,1,22.176,3,3.276,1.45
MX-2013-123134,Second Class,Medium,3,607.972,11,122.512,49.07
MX-2013-123155,First Class,Critical,1,137.6,4,67.36,19.96
MX-2013-123239,Standard Class,Medium,2,221.98,5,92.11999999999999,11.07
MX-2013-123386,Second Class,Medium,6,783.0600000000001,20,167.64,73.2
MX-2013-123456,Second Class,High,1,8.6,2,1.72,1.52
MX-2013-123463,Standard Class,Low,7,2411.7,27,394.0,377.63
MX-2013-123659,Standard Class,Medium,2,519.88,5,181.18,49.85
MX-2013-123694,Standard Class,High,1,174.12,6,76.56,8.68
MX-2013-123799,Standard Class,Medium,2,144.64000000000001,5,18.759999999999998,7.84
MX-2013-124205,Standard Class,Low,1,32.98,1,15.82,3.86
MX-2013-124212,Standard Class,Medium,1,9.96,1,3.58,0.78
MX-2013-124254,Standard Class,Medium,4,1092.5439999999999,17,139.404,76.37
MX-2013-124562,Second Class,High,1,37.38,3,0.0,6.65
MX-2013-124569,First Class,Critical,1,169.1,5,81.1,45.9
MX-2013-124667,Second Class,High,1,158.58,9,39.6,28.65
MX-2013-124681,Standard Class,Medium,2,112.788,5,1.5279999999999996,7.96
MX-2013-124723,Standard Class,Medium,1,86.24,14,10.08,4.12
MX-2013-124807,Second Class,High,2,76.6,8,21.92,10.16
MX-2013-124898,Standard Class,Medium,1,40.8,4,0.0,1.57
MX-2013-125108,Second Class,High,1,94.02,3,12.18,7.87
MX-2013-125290,Second Class,Medium,1,163.36,2,13.04,25.08
MX-2013-125563,Standard Class,Medium,1,25.14,3,9.3,0.3
MX-2013-125591,Standard Class,Medium,1,423.39152,2,134.87152,35.08
MX-2013-125619,Same Day,High,1,44.964,1,0.744,8.14
MX-2013-125682,Standard Class,Medium,1,22.04,2,10.32,1.69
MX-2013-125696,First Class,Medium,2,43.919999999999995,6,17.72,6.77
MX-2013-125710,Second Class,High,1,98.5,5,49.2,12.1
MX-2013-125766,Standard Class,Medium,1,44.08,4,15.84,4.01
MX-2013-125787,Standard Class,Medium,1,501.67464,2,89.47464,45.93
MX-2013-125794,Standard Class,Medium,2,441.42,14,4.62,29.07
MX-2013-126039,Second Class,Medium,2,172.35999999999999,11,49.66,14.02
MX-2013-126144,Standard Class,Medium,4,314.8,13,106.44,19.88
MX-2013-126186,Standard Class,Medium,3,1244.78,13,297.08,86.84
MX-2013-126207,Second Class,Medium,1,19.152,3,5.472,2.29
MX-2013-126214,Standard Class,Low,2,154.4,8,31.28,15.62
MX-2013-126361,Second Class,High,2,260.33295999999996,4,79.57296,35.84
MX-2013-126445,Standard Class,High,1,41.2,5,8.6,3.12
MX-2013-126529,Standard Class,Medium,1,12.76,1,4.72,0.74
MX-2013-126627,Standard Class,Medium,1,99.36,2,32.76,10.45
MX-2013-126662,Second Class,Critical,1,293.28,4,131.92,69.1
MX-2013-126767,Standard Class,Medium,1,37.32,3,4.8,2.48
MX-2013-126802,Same Day,High,1,64.68,2,23.92,9.97
MX-2013-126956,Standard Class,High,2,333.03015999999997,3,14.23016,43.56
MX-2013-127012,Second Class,High,1,150.8,5,51.2,24.26
MX-2013-127124,Standard Class,High,5,1009.84,21,149.16,148.89
MX-2013-127201,Standard Class,Medium,1,68.184,3,5.664,5.26
MX-2013-127411,Standard Class,Medium,3,215.392,14,21.752000000000002,14.3
MX-2013-127502,Standard Class,High,1,24.48,2,1.68,2.93
MX-2013-127523,First Class,Medium,1,58.52,7,5.18,8.04
MX-2013-127621,Second Class,Medium,1,30.816,1,9.616,2.87
MX-2013-127628,First Class,Medium,1,341.94,3,54.66,10.08
MX-2013-127642,First Class,Critical,1,41.74,1,11.26,5.4
MX-2013-127649,First Class,Medium,3,133.60000000000002,8,22.4,19.34
MX-2013-127705,Standard Class,Medium,12,2945.572,33,544.932,236.69
MX-2013-127768,Standard Class,Medium,2,228.64,3,50.24,12.06
MX-2013-127859,Standard Class,Medium,3,236.72956,7,-85.89044,21.59
MX-2013-127866,Second Class,High,1,1023.36,12,184.08,78.58
MX-2013-127880,Second Class,Medium,4,2055.0,17,585.48,75.53
MX-2013-127999,Standard Class,Medium,1,38.28,3,14.16,3.69
MX-2013-128006,Standard Class,Medium,1,78.92,2,15.76,3.56
MX-2013-128027,Standard Class,High,3,1162.8480000000002,12,-546.872,102.41
MX-2013-128069,Standard Class,Medium,1,418.8,2,175.88,28.72
MX-2013-128090,Standard Class,Medium,1,11.3,1,3.72,0.63
MX-2013-128160,Second Class,High,3,415.4,11,115.46000000000001,63.42
MX-2013-128440,Standard Class,Low,4,1331.13296,27,359.73296,246.60999999999999
MX-2013-128468,Standard Class,Medium,1,40.64,2,4.44,4.22
MX-2013-128552,Second Class,Medium,1,315.18,9,110.16,40.76
MX-2013-128671,Second Class,High,5,805.76,17,153.66,108.13000000000001
MX-2013-128706,Second Class,Medium,4,780.0496,21,343.1696,59.25
MX-2013-128734,Standard Class,Medium,3,1163.78,14,268.24,90.92999999999999
MX-2013-128741,Standard Class,Low,4,1796.0757600000002,10,640.9557599999999,222.34
MX-2013-128958,Standard Class,Medium,1,100.68,3,14.04,4.71
MX-2013-128986,First Class,High,2,344.5,5,8.1,110.81
MX-2013-129049,Standard Class,Medium,1,115.68,3,0.0,7.66
MX-2013-129077,Standard Class,Medium,2,230.1,11,31.84,15.92
MX-2013-129133,Second Class,Medium,1,97.56,3,42.9,10.92
MX-2013-129147,Standard Class,Medium,1,58.2,6,12.12,3.02
MX-2013-129301,Second Class,Medium,3,1808.96032,17,-201.83968,118.89
MX-2013-129308,Standard Class,Medium,2,166.98,6,29.22,9.24
MX-2013-129322,Standard Class,Medium,2,467.84,5,46.2,45.74
MX-2013-129469,First Class,High,5,978.7199999999999,15,207.28,234.4
MX-2013-129574,Standard Class,Medium,1,250.74,7,27.58,22.74
MX-2013-129588,Standard Class,Medium,3,172.42,11,33.76,8.290000000000001
MX-2013-129714,Standard Class,Medium,1,44.16,4,7.44,2.54
MX-2013-129735,Second Class,High,1,96.64,8,46.24,17.63
MX-2013-129742,Second Class,Medium,2,63.260000000000005,4,12.86,6.96
MX-2013-129847,Standard Class,Medium,2,1302.61456,7,415.31456,131.46
MX-2013-129910,Standard Class,Medium,1,165.38856,2,72.54856,7.5
MX-2013-129924,First Class,Critical,4,399.784,18,55.864000000000004,85.91
MX-2013-129952,Standard Class,Medium,2,190.2,10,25.08,16.32
MX-2013-129987,Standard Class,High,5,494.224,22,57.644000000000005,63.51
MX-2013-130106,Same Day,High,1,123.34,7,61.6,27.95
MX-2013-130204,Standard Class,Medium,6,1914.33912,19,670.81912,144.34
MX-2013-130260,Standard Class,Medium,3,194.07999999999998,7,18.84,11.629999999999999
MX-2013-130267,Standard Class,Medium,1,54.64,2,24.56,4.6
MX-2013-130302,Standard Class,High,1,1205.54,7,204.82,107.33
MX-2013-130337,Standard Class,Medium,2,458.54,5,23.080000000000002,26.840000000000003
MX-2013-130526,Standard Class,High,3,774.36,10,113.52,133.76
MX-2013-130547,First Class,Medium,1,47.52,3,11.4,8.92
MX-2013-130582,Standard Class,Medium,3,2783.016,19,-368.98400000000004,219.74
MX-2013-130645,First Class,High,1,531.58,7,244.44,49.2
MX-2013-130722,Standard Class,Medium,2,121.62,11,15.48,7.63
MX-2013-130750,Standard Class,High,5,333.86032,12,-167.45968000000002,35.06
MX-2013-130764,Standard Class,Medium,2,175.93599999999998,8,28.736,10.530000000000001
MX-2013-130785,Same Day,High,1,34.3,5,4.8,5.83
MX-2013-130862,Standard Class,Medium,7,1643.92,28,428.46,87.03
MX-2013-130876,Same Day,Critical,3,498.63200000000006,11,-13.668000000000006,123.82
MX-2013-130883,Standard Class,High,5,694.00192,16,78.82192,98.21
MX-2013-130911,Second Class,Medium,1,70.68,2,4.24,6.22
MX-2013-131093,Standard Class,Low,5,462.264,13,27.823999999999998,41.57
MX-2013-131142,Standard Class,High,3,305.58,12,66.52000000000001,44.96
MX-2013-131247,Standard Class,Medium,4,522.95272,9,128.21272000000002,32.25
MX-2013-131331,Standard Class,Medium,1,326.76,6,81.6,27.65
MX-2013-131387,Standard Class,High,2,264.3,3,96.14,40.29
MX-2013-131436,Standard Class,Medium,1,731.424,3,118.824,54.04
MX-2013-131541,Second Class,Medium,1,41.9,5,7.9,3.4
MX-2013-131660,Standard Class,Medium,1,92.736,4,4.576,4.79
MX-2013-131793,Standard Class,Low,3,401.38,12,54.419999999999995,66.57000000000001
