ProductID,Category,Sub-Category,NumberOfCustomers,TotalSales,TotalQuantity,TotalProfit,TotalShippingCost
TEC-AC-10003626,Technology,Accessories,2,298.116,6,-32.184000000000005,36.87
TEC-AC-10003628,Technology,Accessories,15,1409.53,52,536.2212,262.32
TEC-AC-10003640,Technology,Accessories,7,875.0238,27,-178.7862,89.66
TEC-AC-10003657,Technology,Accessories,4,367.092,13,22.4334,31.68
TEC-AC-10003659,Technology,Accessories,4,1429.9506000000001,17,-87.2994,91.78999999999999
TEC-AC-10003666,Technology,Accessories,6,6893.88,31,2161.11,488.03
TEC-AC-10003668,Technology,Accessories,6,896.7090000000001,17,102.24900000000001,88.94
TEC-AC-10003681,Technology,Accessories,2,72.24,3,20.22,13.96
TEC-AC-10003690,Technology,Accessories,3,353.628,13,-49.632,61.13999999999999
TEC-AC-10003704,Technology,Accessories,1,16.326,1,-3.564,1.42
TEC-AC-10003709,Technology,Accessories,5,19.008,21,7.3656,1.99
TEC-AC-10003711,Technology,Accessories,2,389.7,18,-59.57999999999999,67.91
TEC-AC-10003725,Technology,Accessories,7,438.988,31,73.188,34.24
TEC-AC-10003734,Technology,Accessories,7,808.083,20,303.483,122.36
TEC-AC-10003738,Technology,Accessories,5,528.3199999999999,22,215.04,96.26
TEC-AC-10003750,Technology,Accessories,8,2590.0704,33,212.0904,221.99
TEC-AC-10003753,Technology,Accessories,4,2163.3615,11,-162.4785,418.4
TEC-AC-10003763,Technology,Accessories,3,246.24,8,66.48,18.689999999999998
TEC-AC-10003776,Technology,Accessories,6,633.7896,17,20.769600000000004,56.78
TEC-AC-10003814,Technology,Accessories,3,3383.25,13,1488.6299999999999,218.89999999999998
TEC-AC-10003824,Technology,Accessories,5,314.976,13,61.996,37.76
TEC-AC-10003832,Technology,Accessories,18,11203.756,75,1987.9252999999999,1180.62
TEC-AC-10003851,Technology,Accessories,7,1017.7840000000001,23,175.064,128.57999999999998
TEC-AC-10003857,Technology,Accessories,10,1359.68,32,442.56,183.73
TEC-AC-10003861,Technology,Accessories,3,540.4455,8,-38.4345,58.15
TEC-AC-10003870,Technology,Accessories,4,5609.83,17,2243.9320000000002,747.97
TEC-AC-10003873,Technology,Accessories,1,29.67,1,7.11,2.07
TEC-AC-10003889,Technology,Accessories,6,616.005,19,31.185000000000013,54.05
TEC-AC-10003895,Technology,Accessories,8,1312.2453,38,453.82529999999997,161.37
TEC-AC-10003904,Technology,Accessories,4,571.8299999999999,7,45.57,67.8
TEC-AC-10003911,Technology,Accessories,5,2623.8360000000002,18,723.1548,276.72
TEC-AC-10003920,Technology,Accessories,2,209.7,5,-104.85,9.01
TEC-AC-10003921,Technology,Accessories,1,463.176,14,-216.384,93.96
TEC-AC-10003927,Technology,Accessories,8,865.5360000000001,26,292.496,79.87
TEC-AC-10003947,Technology,Accessories,1,488.88,6,141.66,105.43
TEC-AC-10003951,Technology,Accessories,7,1002.717,29,304.077,117.87
TEC-AC-10003955,Technology,Accessories,10,7613.424,50,3220.424,835.8100000000001
TEC-AC-10003964,Technology,Accessories,8,535.3,21,-10.279999999999998,60.440000000000005
TEC-AC-10003969,Technology,Accessories,1,225.24,2,110.34,41.68
TEC-AC-10003970,Technology,Accessories,6,671.58,21,221.76,90.16
TEC-AC-10003987,Technology,Accessories,1,57.384,2,-21.096,5.95
TEC-AC-10003989,Technology,Accessories,4,672.6426,19,-48.9774,82.23
TEC-AC-10004001,Technology,Accessories,2,386.90999999999997,10,133.269,20.98
TEC-AC-10004012,Technology,Accessories,11,1606.6305,47,533.6205,178.79999999999998
TEC-AC-10004016,Technology,Accessories,6,575.049,23,34.779,51.85
TEC-AC-10004018,Technology,Accessories,1,900.96,8,441.36,114.38
TEC-AC-10004043,Technology,Accessories,10,1145.952,40,397.952,81.18
TEC-AC-10004044,Technology,Accessories,7,594.496,26,97.376,64.78
TEC-AC-10004051,Technology,Accessories,2,286.8,10,88.8,22.37
TEC-AC-10004054,Technology,Accessories,10,2698.9182,32,374.2182,193.56
TEC-AC-10004068,Technology,Accessories,3,819.84,10,40.73999999999998,88.8
TEC-AC-10004070,Technology,Accessories,4,2972.52,12,1396.8,253.17
TEC-AC-10004081,Technology,Accessories,6,1018.647,19,330.087,159.13
TEC-AC-10004094,Technology,Accessories,1,44.256,2,-28.784,8.87
TEC-AC-10004102,Technology,Accessories,1,19.26,1,-11.97,1.78
TEC-AC-10004108,Technology,Accessories,4,6259.068,29,1613.268,426.55
TEC-AC-10004114,Technology,Accessories,2,360.712,10,127.06899999999999,40.12
TEC-AC-10004117,Technology,Accessories,3,512.16,16,240.48,34.28
TEC-AC-10004127,Technology,Accessories,1,27.168,4,-1.3584,0.27
TEC-AC-10004144,Technology,Accessories,2,527.82,12,-138.9,90.11999999999999
TEC-AC-10004145,Technology,Accessories,5,7399.704,31,1432.4426999999998,1482.89
TEC-AC-10004171,Technology,Accessories,7,2686.41,31,1003.6524,408.82
TEC-AC-10004188,Technology,Accessories,4,487.72200000000004,11,160.802,24.39
TEC-AC-10004195,Technology,Accessories,3,356.2548,11,-36.7752,23.43
TEC-AC-10004196,Technology,Accessories,2,368.06399999999996,4,-78.216,39.36
TEC-AC-10004203,Technology,Accessories,7,808.515,32,251.71499999999997,109.72
TEC-AC-10004209,Technology,Accessories,5,136.276,14,42.4214,7.65
TEC-AC-10004221,Technology,Accessories,2,503.424,5,193.974,36.02
TEC-AC-10004227,Technology,Accessories,6,329.946,31,-48.5826,26.92
TEC-AC-10004241,Technology,Accessories,7,1055.992,26,-77.608,93.97
TEC-AC-10004249,Technology,Accessories,4,680.1408,27,199.0008,51.59
TEC-AC-10004252,Technology,Accessories,3,235.6065,7,-30.0435,19.86
TEC-AC-10004269,Technology,Accessories,6,2587.95,28,-632.61,249.53
TEC-AC-10004289,Technology,Accessories,3,587.84,8,46.879999999999995,113.22
TEC-AC-10004306,Technology,Accessories,5,922.68,18,-512.1,61.05
TEC-AC-10004317,Technology,Accessories,3,850.56,16,272.16,140.91
TEC-AC-10004334,Technology,Accessories,9,3766.428,26,809.0279999999999,345.74
TEC-AC-10004341,Technology,Accessories,3,286.44,7,42.84,28.79
TEC-AC-10004353,Technology,Accessories,7,1108.8,21,275.31,117.46
TEC-AC-10004379,Technology,Accessories,9,806.8,41,118.86,91.01
TEC-AC-10004393,Technology,Accessories,2,347.52,8,59.04,20.330000000000002
TEC-AC-10004396,Technology,Accessories,3,174.24,12,-19.602,16.68
TEC-AC-10004406,Technology,Accessories,1,143.1,2,9.96,7.29
TEC-AC-10004414,Technology,Accessories,5,3931.7826,18,769.5426,360.16
TEC-AC-10004420,Technology,Accessories,1,479.72,4,52.7692,56.25
TEC-AC-10004429,Technology,Accessories,6,836.7,17,324.32,57.19
TEC-AC-10004434,Technology,Accessories,7,454.02,23,222.18,65.87
TEC-AC-10004451,Technology,Accessories,7,679.364,27,182.564,43.94
TEC-AC-10004469,Technology,Accessories,10,1574.03,42,634.406,163.19
TEC-AC-10004478,Technology,Accessories,2,577.8240000000001,11,253.764,45.85
TEC-AC-10004487,Technology,Accessories,3,4416.762,19,1495.512,369.32
TEC-AC-10004508,Technology,Accessories,5,885.6,16,141.6,91.63
TEC-AC-10004510,Technology,Accessories,12,778.736,50,42.536,83.48
TEC-AC-10004518,Technology,Accessories,2,280.0,14,109.19999999999999,16.32
TEC-AC-10004520,Technology,Accessories,5,558.6,19,116.85,48.44
TEC-AC-10004539,Technology,Accessories,3,200.704,11,79.044,36.15
TEC-AC-10004556,Technology,Accessories,3,1274.79,11,241.89000000000001,242.03
TEC-AC-10004557,Technology,Accessories,5,560.31,19,72.39,69.74000000000001
TEC-AC-10004562,Technology,Accessories,5,992.0412000000001,24,0.6011999999999986,75.97
TEC-AC-10004566,Technology,Accessories,7,919.0632,31,81.1332,124.91
TEC-AC-10004568,Technology,Accessories,8,1086.012,41,156.4641,116.53
TEC-AC-10004571,Technology,Accessories,12,4753.32,35,1710.7649999999999,694.62
TEC-AC-10004586,Technology,Accessories,3,608.13,15,211.67999999999998,41.769999999999996
TEC-AC-10004591,Technology,Accessories,5,1716.108,18,115.548,329.65999999999997
TEC-AC-10004595,Technology,Accessories,2,571.2,4,119.952,55.0
TEC-AC-10004604,Technology,Accessories,1,45.972,2,-29.928,3.36
TEC-AC-10004620,Technology,Accessories,7,646.3,27,92.25999999999999,51.39
TEC-AC-10004626,Technology,Accessories,9,4618.08,29,-342.08,542.95
TEC-AC-10004633,Technology,Accessories,6,184.536,30,67.104,22.01
TEC-AC-10004652,Technology,Accessories,10,817.3944,28,-24.285599999999995,73.76
TEC-AC-10004659,Technology,Accessories,5,1926.9360000000001,32,408.744,252.78
TEC-AC-10004666,Technology,Accessories,2,2755.4,10,1184.8220000000001,238.51
TEC-AC-10004679,Technology,Accessories,6,864.702,23,231.282,79.17
TEC-AC-10004683,Technology,Accessories,1,35.532,2,-0.048,4.0
TEC-AC-10004696,Technology,Accessories,1,36.936,2,-19.704,1.44
TEC-AC-10004704,Technology,Accessories,13,2245.938,51,296.988,201.99
TEC-AC-10004708,Technology,Accessories,4,251.4,12,52.794,19.65
TEC-AC-10004709,Technology,Accessories,7,829.4399999999999,29,205.65,100.1
TEC-AC-10004713,Technology,Accessories,4,216.72,15,-2.880000000000001,19.46
TEC-AC-10004715,Technology,Accessories,1,20.784,3,-12.516,1.87
TEC-AC-10004743,Technology,Accessories,8,5115.62,32,1735.78,555.29
TEC-AC-10004752,Technology,Accessories,3,396.46000000000004,9,172.36,38.13
TEC-AC-10004753,Technology,Accessories,3,1072.614,14,-315.906,145.27
TEC-AC-10004761,Technology,Accessories,4,264.438,17,88.4115,66.88
TEC-AC-10004773,Technology,Accessories,4,276.36,13,-2.879999999999999,35.3
TEC-AC-10004791,Technology,Accessories,2,403.632,5,12.582,44.17
TEC-AC-10004801,Technology,Accessories,3,139.536,8,36.016,16.1
TEC-AC-10004803,Technology,Accessories,3,250.92,18,35.1288,38.07
TEC-AC-10004808,Technology,Accessories,5,4611.978,19,1366.398,303.72
TEC-AC-10004811,Technology,Accessories,2,148.05,5,13.2,10.44
TEC-AC-10004812,Technology,Accessories,1,19.264,2,-15.416,3.11
TEC-AC-10004813,Technology,Accessories,6,2029.6668,29,233.1168,130.81
TEC-AC-10004814,Technology,Accessories,1,170.97,3,70.0977,10.51
TEC-AC-10004848,Technology,Accessories,6,2176.845,23,-130.515,194.79
TEC-AC-10004849,Technology,Accessories,4,3352.0499999999997,13,737.1,447.21000000000004
TEC-AC-10004853,Technology,Accessories,8,1831.904,29,-13.655999999999995,168.35
TEC-AC-10004855,Technology,Accessories,4,461.868,16,-58.7832,50.730000000000004
TEC-AC-10004859,Technology,Accessories,4,374.072,24,122.36,26.83
TEC-AC-10004864,Technology,Accessories,5,379.704,12,129.9756,49.769999999999996
TEC-AC-10004877,Technology,Accessories,5,154.56,23,8.556,9.57
TEC-AC-10004880,Technology,Accessories,4,1257.1499999999999,18,58.89,171.37
TEC-AC-10004883,Technology,Accessories,9,1989.0,25,693.9,302.39
TEC-AC-10004897,Technology,Accessories,3,813.45,13,82.59,92.15
TEC-AC-10004901,Technology,Accessories,4,549.89,13,120.9758,82.74
TEC-AC-10004904,Technology,Accessories,1,76.2,2,25.86,1.97
TEC-AC-10004938,Technology,Accessories,10,3096.5013,52,-181.86869999999996,429.11
TEC-AC-10004939,Technology,Accessories,4,289.212,17,-7.947999999999999,33.47
TEC-AC-10004951,Technology,Accessories,6,332.544,22,88.344,33.31
TEC-AC-10004975,Technology,Accessories,13,3277.53,54,791.6129999999999,317.9
TEC-AC-10004992,Technology,Accessories,2,202.68,6,16.2144,20.689999999999998
TEC-AC-10004997,Technology,Accessories,5,1882.884,17,360.024,183.17
TEC-APP-10000135,Technology,Phones,3,195.84,3,11.7,23.59
TEC-APP-10000308,Technology,Phones,9,10942.812,21,1322.712,1443.26
TEC-APP-10000530,Technology,Phones,1,50.094,1,-63.456,4.07
TEC-APP-10001108,Technology,Phones,4,681.318,10,58.518,85.97
TEC-APP-10001340,Technology,Phones,5,748.17,12,-8.909999999999997,56.98
TEC-APP-10001389,Technology,Phones,8,1885.857,12,183.417,124.28999999999999
TEC-APP-10001586,Technology,Phones,8,4972.617,41,1936.977,441.64
TEC-APP-10001732,Technology,Phones,3,228.32999999999998,3,47.88,39.629999999999995
TEC-APP-10001851,Technology,Phones,5,305.655,6,-65.685,31.96
TEC-APP-10001965,Technology,Phones,5,1178.289,19,469.779,136.42000000000002
TEC-APP-10002310,Technology,Phones,4,449.65799999999996,8,177.01799999999997,33.35
TEC-APP-10002321,Technology,Phones,5,1241.46,17,-986.7300000000001,108.64
TEC-APP-10002829,Technology,Phones,4,1009.08,6,90.72,75.50999999999999
TEC-APP-10002966,Technology,Phones,6,12750.0,20,3570.0,831.6800000000001
TEC-APP-10003032,Technology,Phones,4,1697.4,10,322.5,211.16
TEC-APP-10003588,Technology,Phones,2,1147.8600000000001,9,28.439999999999998,48.72
TEC-APP-10004049,Technology,Phones,7,908.28,11,-174.12,108.92
TEC-APP-10004296,Technology,Phones,3,398.688,5,43.48799999999999,56.48
TEC-APP-10004464,Technology,Phones,4,601.6560000000001,5,-13.794000000000004,49.519999999999996
TEC-APP-10004469,Technology,Phones,3,460.35,4,41.79,24.38
TEC-APP-10004584,Technology,Phones,5,627.552,20,-183.04799999999997,79.3
TEC-APP-10004657,Technology,Phones,4,3817.7999999999997,6,839.8799999999999,336.47
TEC-APP-10004912,Technology,Phones,7,1454.94,16,-24.899999999999988,165.25
TEC-BEL-10000485,Technology,Accessories,5,635.25,11,272.90999999999997,72.49
TEC-BEL-10000681,Technology,Accessories,6,572.88,14,85.68,58.739999999999995
TEC-BEL-10000696,Technology,Accessories,4,151.95600000000002,5,-21.144000000000002,8.01
TEC-BEL-10001189,Technology,Accessories,2,359.18399999999997,2,87.204,26.96
TEC-BEL-10001391,Technology,Accessories,3,222.24,4,33.24,17.2
TEC-BEL-10001689,Technology,Accessories,1,260.25,1,114.51,41.53
TEC-BEL-10001971,Technology,Accessories,5,522.66,13,155.28,81.21
TEC-BEL-10002106,Technology,Accessories,5,1056.252,12,-18.707999999999988,140.81
TEC-BEL-10002153,Technology,Accessories,1,12.582,1,-13.848,2.11
TEC-BEL-10002178,Technology,Accessories,2,217.2,5,21.6,15.969999999999999
TEC-BEL-10002207,Technology,Accessories,4,724.626,7,-80.514,59.85
TEC-BEL-10002324,Technology,Accessories,5,872.352,16,-134.20800000000003,127.01
TEC-BEL-10002476,Technology,Accessories,4,1811.25,7,72.45,123.92
TEC-BEL-10002516,Technology,Accessories,4,256.473,7,108.21300000000001,25.43
TEC-BEL-10002678,Technology,Accessories,5,709.5060000000001,12,33.786,66.43
TEC-BEL-10003177,Technology,Accessories,9,1878.87,29,-348.33000000000004,227.37
TEC-BEL-10003311,Technology,Accessories,2,218.63400000000001,4,-94.20599999999999,18.689999999999998
TEC-BEL-10003875,Technology,Accessories,4,1139.838,11,244.21800000000002,76.35
TEC-BEL-10003896,Technology,Accessories,7,647.1360000000001,18,71.49600000000001,61.12
TEC-BEL-10003985,Technology,Accessories,10,4687.1759999999995,25,1255.926,524.14
TEC-BEL-10004162,Technology,Accessories,2,318.0,8,9.36,31.66
TEC-BEL-10004386,Technology,Accessories,3,370.944,7,90.804,59.25000000000001
TEC-BEL-10004950,Technology,Accessories,6,1137.6,21,-82.08000000000001,67.3
TEC-BRO-10000348,Technology,Copiers,2,786.8700000000001,3,86.49,96.59
TEC-BRO-10000374,Technology,Copiers,4,2651.4,18,0.0,294.67
TEC-BRO-10000381,Technology,Copiers,3,497.874,5,-220.326,38.86
TEC-BRO-10000463,Technology,Copiers,7,3797.7120000000004,15,1542.762,303.61
TEC-BRO-10000663,Technology,Copiers,4,1003.236,7,-23.244000000000014,53.129999999999995
TEC-BRO-10000773,Technology,Copiers,3,536.142,5,-14.207999999999998,63.72
TEC-BRO-10000917,Technology,Copiers,3,1590.9,5,508.95000000000005,135.78
TEC-BRO-10001293,Technology,Copiers,3,428.66999999999996,3,42.839999999999996,57.7
TEC-BRO-10001568,Technology,Copiers,2,1513.8,4,136.2,171.74
TEC-BRO-10001852,Technology,Copiers,1,76.452,1,-87.948,9.12
TEC-BRO-10001938,Technology,Copiers,3,904.824,3,22.554000000000002,93.43
TEC-BRO-10002103,Technology,Copiers,4,2082.36,14,1020.1800000000001,299.41
TEC-BRO-10002345,Technology,Copiers,3,1028.58,7,257.03999999999996,88.87
TEC-BRO-10002579,Technology,Copiers,1,104.772,1,-154.548,2.85
TEC-BRO-10003380,Technology,Copiers,4,1146.156,5,-0.14399999999999125,76.81
TEC-BRO-10003401,Technology,Copiers,4,588.039,5,-170.811,57.08
TEC-BRO-10003555,Technology,Copiers,5,814.8,7,-142.59,92.95
TEC-BRO-10003876,Technology,Copiers,3,1592.7,5,652.95,247.15999999999997
TEC-BRO-10003986,Technology,Copiers,7,1674.228,13,379.428,227.41
TEC-BRO-10004178,Technology,Copiers,3,2272.86,6,840.78,156.31
TEC-BRO-10004184,Technology,Copiers,1,912.6,6,-889.92,80.55
TEC-BRO-10004328,Technology,Copiers,5,1375.914,5,495.864,102.45
TEC-BRO-10004802,Technology,Copiers,5,4751.1,15,1044.8999999999999,687.21
TEC-CAN-10000030,Technology,Copiers,2,286.551,3,-573.129,27.26
TEC-CAN-10000932,Technology,Copiers,3,1855.014,10,-543.7860000000001,324.21
TEC-CAN-10001256,Technology,Copiers,1,150.744,1,-128.136,10.02
TEC-CAN-10001376,Technology,Copiers,1,189.54,1,13.26,36.84
TEC-CAN-10001378,Technology,Copiers,3,1550.34,11,418.44,99.14
TEC-CAN-10001437,Technology,Copiers,6,9617.964,26,4596.3240000000005,986.47
TEC-CAN-10001571,Technology,Copiers,1,570.96,4,256.92,66.87
TEC-CAN-10001789,Technology,Copiers,3,445.02599999999995,3,-254.004,51.2
TEC-CAN-10001853,Technology,Copiers,4,6648.389999999999,21,797.5799999999999,587.4000000000001
TEC-CAN-10001981,Technology,Copiers,3,581.4,4,186.0,39.07
TEC-CAN-10002337,Technology,Copiers,2,297.18,2,56.46,30.45
TEC-CAN-10002363,Technology,Copiers,5,2607.846,11,-85.94399999999997,174.97
TEC-CAN-10002802,Technology,Copiers,2,227.808,3,-178.00199999999998,26.189999999999998
TEC-CAN-10002843,Technology,Copiers,5,1453.221,13,-245.22899999999998,105.88
TEC-CAN-10002879,Technology,Copiers,6,1926.5159999999998,10,-208.28399999999996,183.7
TEC-CAN-10003392,Technology,Copiers,3,2899.3799999999997,11,724.68,745.4300000000001
TEC-CAN-10004166,Technology,Copiers,4,865.08,6,43.2,73.33
TEC-CAN-10004214,Technology,Copiers,3,771.12,4,185.04,91.77000000000001
TEC-CAN-10004291,Technology,Copiers,5,4161.3,11,1830.84,441.66
TEC-CAN-10004354,Technology,Copiers,5,1383.21,10,603.21,228.49
TEC-CAN-10004556,Technology,Copiers,3,1052.3700000000001,9,139.5,119.92
TEC-CAN-10004697,Technology,Copiers,3,649.332,4,-30.587999999999994,28.39
TEC-CAN-10004839,Technology,Copiers,3,2622.69,9,-593.01,249.07
TEC-CAN-10004913,Technology,Copiers,4,2201.9759999999997,9,54.93599999999999,292.49
TEC-CIS-10000351,Technology,Phones,2,464.04,3,27.81,95.76
TEC-CIS-10000436,Technology,Phones,7,1980.264,15,-14.135999999999996,343.53
TEC-CIS-10000758,Technology,Phones,4,4568.759999999999,7,1187.7600000000002,309.63
TEC-CIS-10000791,Technology,Phones,4,2163.648,13,137.208,179.42
TEC-CIS-10001122,Technology,Phones,7,1122.417,10,193.917,152.01
TEC-CIS-10001661,Technology,Phones,4,1306.512,10,-121.788,146.13
TEC-CIS-10001717,Technology,Phones,5,5691.888,11,1661.5980000000002,1275.26
TEC-CIS-10001767,Technology,Phones,3,358.233,5,29.132999999999996,82.71000000000001
TEC-CIS-10001877,Technology,Phones,7,852.876,13,-57.384,77.63
TEC-CIS-10001938,Technology,Phones,5,2113.056,13,668.4960000000001,333.23
TEC-CIS-10002153,Technology,Phones,5,1109.52,6,144.18,123.3
TEC-CIS-10002259,Technology,Phones,11,14267.412,33,1367.712,1724.31
TEC-CIS-10002344,Technology,Phones,8,15177.386999999999,24,2982.747,1545.8600000000001
TEC-CIS-10002544,Technology,Phones,2,807.57,9,274.32,159.24
TEC-CIS-10002565,Technology,Phones,5,656.919,6,103.41900000000001,57.03
TEC-CIS-10002598,Technology,Phones,7,1529.388,9,251.20799999999997,173.72
TEC-CIS-10002814,Technology,Phones,3,246.483,7,-335.21700000000004,14.520000000000001
TEC-CIS-10002986,Technology,Phones,3,847.98,6,84.78,60.089999999999996
TEC-CIS-10003017,Technology,Phones,7,2702.574,24,-30.545999999999992,269.52
TEC-CIS-10003103,Technology,Phones,7,829.665,21,-168.885,71.42
TEC-CIS-10003439,Technology,Phones,6,1416.48,16,56.64,157.46
TEC-CIS-10003501,Technology,Phones,4,2113.056,15,-114.89399999999999,267.55
TEC-CIS-10003676,Technology,Phones,9,1591.92,18,636.66,180.44
TEC-CIS-10004967,Technology,Phones,3,351.525,5,20.324999999999996,21.15
TEC-CO-10000011,Technology,Copiers,5,1837.3500000000001,16,386.78999999999996,182.79000000000002
TEC-CO-10000013,Technology,Copiers,8,10878.141000000001,39,3548.0910000000003,1336.5700000000002
TEC-CO-10000043,Technology,Copiers,4,1737.52952,9,17.269520000000014,208.87
TEC-CO-10000051,Technology,Copiers,3,3090.92576,13,1418.3457600000002,302.64
TEC-CO-10000070,Technology,Copiers,5,3941.8665,17,579.9465,327.58
TEC-CO-10000082,Technology,Copiers,4,3724.1099999999997,21,154.53,189.57999999999998
TEC-CO-10000119,Technology,Copiers,2,874.002,3,-30.138,67.35
TEC-CO-10000129,Technology,Copiers,6,2731.8887999999997,15,474.2388,386.18
TEC-CO-10000135,Technology,Copiers,4,4292.31816,18,206.31816,206.75
